inventory,source_table,source_field,description_fr,has_value_domain,source_dictionary_sha256
PET4,STATION_ETAGE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,ETAGE,Étage caractérisé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,TY_COUV_ET,Type de couvert,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,DENSITE,Densité du couvert forestier (%),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,HAUTEUR,Hauteur (m),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,CL_AGE_ET,Classe d'âge,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ETAGE,ETA_ESS_PC,Concaténation des essences et de leur proportion de la surface terrière totale qu'elles occupent,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ESSENCE,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ESSENCE,ETAGE,Étage caractérisé,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ESSENCE,ESSENCE,Essence individuelle ou groupe d’essences,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,STATION_ESSENCE,ST_ESS_PC,Surface terrière relative occupée par l'essence ou le groupe d’essences (%),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,ETAT,État de la tige,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,CL_DHP,Classe de diamètre à hauteur de poitrine (cm),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,CL_DEFOL,Classe de défoliation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,CL_QUAL,Classe de qualité,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,IN_VETERAN,Indicateur d'arbre vétéran,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,HT_TIG_CAS,Hauteur de la tige cassée (m),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,NB_TIGE,Nombre de tiges dénombrées avec les mêmes informations,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,TIGE_HA,Nombre de tiges à l'hectare (tiges/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,VMB_HA,Volume marchand brut à l'hectare (m³/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,VMB_HA,Volume marchand brut à l'hectare (m³/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_MA_BO_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_MA_EC_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Écorce de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_BR_HA,"Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois et écorce des branches incluant, pour les essences résineuses, la partie supérieure non marchande du tronc",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_FE_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_SOUCHE_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois et écorce de la souche,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,B_ARB_TOT_HA,"Biomasse aérienne des arbres à l'hectare (ta/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_MA_BO_HA,Carbone aérien des arbres à l'hectare (t/ha) - Bois de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_MA_EC_HA,Carbone aérien des arbres à l'hectare (t/ha) - Écorce de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_BR_HA,"Carbone aérien des arbres à l'hectare (t/ha) - Bois et écorce des branches incluant, pour les essences résineuses, la partie supérieure non marchande du tronc",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_FE_HA,Carbone aérien des arbres à l'hectare (t/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_SOUCHE_HA,Carbone aérien des arbres à l'hectare (ta/ha) - Bois et écorce de la souche,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES,C_ARB_TOT_HA,"Carbone aérien des arbres à l'hectare (t/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,CL_DHP,Classe de diamètre à hauteur de poitrine (cm),Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,NB_TIGE,Nombre de tiges dénombrées avec les mêmes informations,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,TIGE_HA,Nombre de tiges à l'hectare (tiges/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,B_ARB_BO_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois de l'ensemble du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,B_ARB_BR_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois et écorce des branches,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,B_ARB_EC_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Écorce de l'ensemble du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,B_ARB_FE_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,B_ARB_TOT_HA,"Biomasse aérienne des arbres à l'hectare (ta/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,C_ARB_BO_HA,Carbone aérien des arbres à l'hectare (t/ha) - Bois de l'ensemble du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,C_ARB_BR_HA,Carbone aérien des arbres à l'hectare (t/ha) - Bois et écorce des branches,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,C_ARB_EC_HA,Carbone aérien des arbres à l'hectare (t/ha) - Écorce de l'ensemble du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,C_ARB_FE_HA,Carbone aérien des arbres à l'hectare (t/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_GAULES,C_ARB_TOT_HA,"Carbone aérien des arbres à l'hectare (t/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,CAT_CO_CMP,"Catégorie définissant l'échelle de compilation des résultats (essence, groupe d'attribution, type d'essences ou total toutes essences)",Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,CO_CMP,Code identifiant une essence ou un regroupement d'essences au sein d'une catégorie,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,TIGE_HA,Nombre de tiges à l'hectare (tiges/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,ST_HA,Surface terrière à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,VMB_HA,Volume marchand brut à l'hectare (m²/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,VMB_TIGE,Volume marchand brut moyen par tige (dm³/ha),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,DHPQ,Diamètre à hauteur de poitrine moyen quadratique (cm),,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_MA_BO_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_MA_EC_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Écorce de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_BR_HA,"Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois et écorce des branches incluant, pour les essences résineuses, la partie supérieure non marchande du tronc",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_FE_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_SOUCHE_HA,Biomasse aérienne des arbres à l'hectare (ta/ha) - Bois et écorce de la souche,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,B_ARB_TOT_HA,"Biomasse aérienne des arbres à l'hectare (ta/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_MA_BO_HA,Carbone aérien des arbres à l'hectare (t/ha) - Bois de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_MA_EC_HA,Carbone aérien des arbres à l'hectare (t/ha) - Écorce de la partie marchande du tronc,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_BR_HA,"Carbone aérien des arbres à l'hectare (t/ha) - Bois et écorce des branches incluant, pour les essences résineuses, la partie supérieure non marchande du tronc",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_FE_HA,Carbone aérien des arbres à l'hectare (t/ha) - Feuillage,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_SOUCHE_HA,Carbone aérien des arbres à l'hectare (ta/ha) - Bois et écorce de la souche,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_TIGES_CMP,C_ARB_TOT_HA,"Carbone aérien des arbres à l'hectare (t/ha) - Total toutes composantes (bois, écorce, branches et feuillage)",,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,ID_PE,Identifiant unique de placette-échantillon,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,NO_ARBRE,Numéro d'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,ID_ARBRE,Identifiant de l'arbre,,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,MET_SELEC,Méthode de sélection de l'arbre-étude,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,ESSENCE,Essence,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,CL_DEFOL,Classe de défoliation,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
PET4,DENDRO_ARBRES_ETUDES,CL_QUAL,Classe de qualité,Oui,80030759196a9339cce427aa8756d4429e299c8b801dec0618a19d6eeae6cdc3
